Table 110-01001 : Population by Sex and Age Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,45 - 49,82.6,N.A.,85.5,N.A.,88.1,N.A.,90.6,N.A.,93.4,N.A.,95.6,N.A.,98.4,N.A.,101.0,N.A.,103.1,N.A.,105.7,N.A.,108.4,N.A.,111.7,N.A.,116.5,N.A.,121.5,N.A.,122.9,N.A.,123.3,N.A.,123.6,N.A.,123.3,N.A.,125.0,N.A.,124.6,N.A.,123.6,N.A.,123.8,N.A.,123.8,N.A.,122.3,N.A.,120.5,N.A.,117.5,N.A.,113.0,N.A.,108.6,N.A.,106.2,N.A.,107.1,N.A.,114.3,N.A.,127.0,N.A.,144.6,N.A.,165.7,N.A.,186.4,N.A.,212.4,218.6,224.7,230.4,235.8,240.9,245.6,251.1,253.9,261.3,269.2,279.1,286.7,294.4,302.3,311.9,317.0,322.4,328.7,335.6,335.7,335.0,337.7,343.4,348.2,350.9,354.7,358.2,357.9,356.1,356.4,355.7,351.3,343.7,337.0,332.9,329.1,324.9,323.8,325.9,326.8,329.7,334.1,338.6,341.0,343.3,346.8,348.5,345.1,340.2,340.8,337.3,331.8,332.9,332.5,330.5,330.9,332.6,339.5,345.7,2.6,N.A.,2.6,N.A.,2.6,N.A.,2.6,N.A.,2.6,N.A.,2.6,N.A.,2.6,N.A.,2.7,N.A.,2.7,N.A.,2.7,N.A.,2.7,N.A.,2.7,N.A.,2.7,N.A.,2.8,N.A.,2.8,N.A.,2.7,N.A.,2.7,N.A.,2.6,N.A.,2.5,N.A.,2.5,N.A.,2.4,N.A.,2.4,N.A.,2.3,N.A.,2.3,N.A.,2.2,N.A.,2.1,N.A.,2.0,N.A.,1.9,N.A.,1.9,N.A.,1.9,N.A.,2.0,N.A.,2.2,N.A.,2.4,N.A.,2.7,N.A.,3.0,N.A.,3.3,3.4,3.5,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4.0,4.1,4.3,4.4,4.5,4.6,4.7,4.7,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.0,5.0,4.9,4.8,4.7,4.6,4.6,4.5,4.4,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,4.5,4.4,4.4,4.4,4.4,4.5,4.6
Female,50 - 54,69.3,N.A.,72.6,N.A.,75.2,N.A.,77.3,N.A.,79.3,N.A.,80.9,N.A.,83.4,N.A.,85.9,N.A.,88.5,N.A.,91.6,N.A.,94.6,N.A.,97.3,N.A.,101.2,N.A.,106.5,N.A.,109.8,N.A.,112.8,N.A.,115.4,N.A.,117.6,N.A.,120.7,N.A.,123.0,N.A.,124.6,N.A.,125.6,N.A.,126.4,N.A.,126.5,N.A.,126.4,N.A.,126.9,N.A.,125.8,N.A.,124.0,N.A.,121.5,N.A.,117.9,N.A.,115.0,N.A.,110.9,N.A.,107.3,N.A.,105.4,N.A.,107.5,N.A.,119.7,127.8,134.6,144.6,151.6,162.9,169.8,181.5,190.8,202.6,210.3,216.8,223.4,228.6,233.0,239.2,245.0,250.6,256.0,261.4,267.6,275.7,280.8,288.3,295.7,304.1,306.9,311.3,317.7,324.0,324.9,325.2,329.6,335.3,340.4,344.2,347.9,351.2,351.3,349.8,350.2,350.3,344.6,338.4,333.8,332.5,331.7,326.8,327.1,329.1,330.2,330.1,333.1,340.2,341.3,341.9,344.0,342.2,341.7,338.8,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.3,N.A.,2.3,N.A.,2.3,N.A.,2.3,N.A.,2.4,N.A.,2.4,N.A.,2.4,N.A.,2.5,N.A.,2.5,N.A.,2.5,N.A.,2.5,N.A.,2.4,N.A.,2.4,N.A.,2.4,N.A.,2.4,N.A.,2.4,N.A.,2.3,N.A.,2.3,N.A.,2.3,N.A.,2.3,N.A.,2.2,N.A.,2.1,N.A.,2.1,N.A.,2.0,N.A.,1.9,N.A.,1.8,N.A.,1.7,N.A.,1.7,N.A.,1.9,2.0,2.1,2.2,2.3,2.5,2.6,2.7,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.4,4.5,4.5,4.6,4.6,4.6,4.6,4.7,4.7,4.8,4.8,4.8,4.8,4.8,4.8,4.7,4.7,4.6,4.5,4.4,4.4,4.3,4.4,4.4,4.5,4.5,4.5,4.6,4.5,4.5,4.6,4.6,4.6,4.5
Female,55 - 59,53.1,N.A.,55.5,N.A.,58.1,N.A.,61.1,N.A.,64.3,N.A.,67.2,N.A.,70.1,N.A.,72.6,N.A.,74.6,N.A.,76.7,N.A.,78.9,N.A.,81.5,N.A.,85.0,N.A.,88.9,N.A.,91.3,N.A.,93.8,N.A.,97.1,N.A.,100.6,N.A.,103.9,N.A.,105.8,N.A.,107.4,N.A.,111.5,N.A.,115.1,N.A.,118.0,N.A.,120.1,N.A.,121.6,N.A.,123.2,N.A.,124.6,N.A.,124.8,N.A.,123.5,N.A.,123.3,N.A.,122.6,N.A.,121.5,N.A.,120.2,N.A.,118.5,N.A.,118.5,116.1,113.5,111.2,107.8,107.7,107.9,109.3,109.4,112.5,116.6,125.4,133.3,142.3,150.1,159.9,168.2,180.3,190.1,201.0,207.8,213.7,219.4,224.8,229.0,234.2,239.0,243.2,247.4,252.5,259.2,267.4,273.1,280.7,288.0,296.6,299.2,303.3,309.4,315.3,316.2,317.7,323.6,331.0,337.7,342.3,347.0,350.2,348.0,345.4,346.0,341.9,335.2,333.7,329.5,325.7,323.0,320.3,322.7,324.4,1.7,N.A.,1.7,N.A.,1.7,N.A.,1.7,N.A.,1.8,N.A.,1.9,N.A.,1.9,N.A.,1.9,N.A.,1.9,N.A.,1.9,N.A.,2.0,N.A.,2.0,N.A.,2.0,N.A.,2.0,N.A.,2.0,N.A.,2.1,N.A.,2.1,N.A.,2.2,N.A.,2.1,N.A.,2.1,N.A.,2.1,N.A.,2.1,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.2,N.A.,2.1,N.A.,2.1,N.A.,2.1,N.A.,2.0,N.A.,1.9,N.A.,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.9,2.0,2.1,2.2,2.4,2.5,2.7,2.8,2.9,3.0,3.1,3.2,3.2,3.3,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4.0,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,4.5,4.5,4.6,4.6,4.7,4.7,4.7,4.7,4.6,4.6,4.5,4.4,4.3,4.3,4.3,4.3,4.3
Female,60 - 64,43.0,N.A.,45.5,N.A.,47.1,N.A.,48.2,N.A.,49.3,N.A.,50.5,N.A.,52.6,N.A.,55.1,N.A.,57.9,N.A.,61.2,N.A.,64.3,N.A.,66.9,N.A.,70.0,N.A.,73.9,N.A.,76.7,N.A.,79.0,N.A.,81.3,N.A.,83.9,N.A.,87.9,N.A.,90.7,N.A.,93.3,N.A.,95.4,N.A.,97.6,N.A.,100.1,N.A.,103.7,N.A.,107.6,N.A.,110.3,N.A.,112.4,N.A.,114.1,N.A.,115.2,N.A.,118.0,N.A.,120.1,N.A.,121.2,N.A.,122.2,N.A.,122.6,N.A.,128.1,129.5,128.1,128.9,125.3,125.8,122.9,122.9,121.6,121.0,117.1,114.2,112.5,109.3,107.3,105.5,106.8,108.6,109.9,112.2,116.3,124.2,131.7,140.8,148.5,157.7,165.8,177.2,186.8,197.5,204.5,209.7,214.8,219.5,222.7,227.9,232.6,236.1,239.8,244.6,251.2,260.7,267.2,276.1,285.3,295.0,298.5,302.7,307.2,312.1,313.6,315.7,324.5,334.5,340.7,343.4,346.4,347.1,344.9,341.3,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.5,N.A.,1.5,N.A.,1.6,N.A.,1.6,N.A.,1.6,N.A.,1.7,N.A.,1.7,N.A.,1.7,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.9,N.A.,1.9,N.A.,1.9,N.A.,2.0,N.A.,2.0,N.A.,2.0,N.A.,2.0,N.A.,2.1,N.A.,2.1,N.A.,2.1,N.A.,2.0,N.A.,2.0,N.A.,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.8,1.9,2.0,2.1,2.3,2.4,2.5,2.7,2.8,2.9,2.9,3.0,3.1,3.1,3.2,3.2,3.3,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.0,4.1,4.2,4.2,4.3,4.4,4.5,4.5,4.6,4.6,4.6,4.6,4.5
Female,65 - 69,30.3,N.A.,32.2,N.A.,34.2,N.A.,36.5,N.A.,38.7,N.A.,40.5,N.A.,42.2,N.A.,43.5,N.A.,44.5,N.A.,45.7,N.A.,47.2,N.A.,49.3,N.A.,52.3,N.A.,55.1,N.A.,56.2,N.A.,57.5,N.A.,60.9,N.A.,65.9,N.A.,70.8,N.A.,73.4,N.A.,76.3,N.A.,78.7,N.A.,80.9,N.A.,82.4,N.A.,83.8,N.A.,85.9,N.A.,88.7,N.A.,91.5,N.A.,93.9,N.A.,95.5,N.A.,98.9,N.A.,102.5,N.A.,106.1,N.A.,109.5,N.A.,112.5,N.A.,119.6,120.3,121.2,120.8,122.0,123.1,122.8,123.5,122.6,122.4,121.9,123.0,123.0,123.5,122.2,122.6,121.7,120.7,119.9,119.6,116.6,114.1,112.3,109.6,107.1,104.8,105.3,106.6,107.4,109.2,112.8,121.6,129.6,138.7,146.4,155.5,163.3,174.2,182.8,192.8,199.2,204.1,209.3,214.9,219.5,226.1,230.7,234.7,238.2,243.9,252.7,261.2,269.4,282.2,292.5,299.6,300.9,304.3,308.1,311.2,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.1,N.A.,1.1,N.A.,1.1,N.A.,1.1,N.A.,1.2,N.A.,1.2,N.A.,1.2,N.A.,1.2,N.A.,1.2,N.A.,1.3,N.A.,1.3,N.A.,1.3,N.A.,1.3,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.5,N.A.,1.5,N.A.,1.5,N.A.,1.5,N.A.,1.5,N.A.,1.6,N.A.,1.6,N.A.,1.6,N.A.,1.7,N.A.,1.7,N.A.,1.7,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.8,N.A.,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.7,1.8,1.9,2.0,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.8,2.9,2.9,3.0,3.1,3.1,3.2,3.3,3.4,3.5,3.7,3.8,3.9,4.0,4.0,4.1,4.1,4.1
Female,70 - 74,20.1,N.A.,21.3,N.A.,22.5,N.A.,23.6,N.A.,24.9,N.A.,26.2,N.A.,27.9,N.A.,29.9,N.A.,32.0,N.A.,34.1,N.A.,36.1,N.A.,37.6,N.A.,39.8,N.A.,43.0,N.A.,44.7,N.A.,45.9,N.A.,46.4,N.A.,47.7,N.A.,51.0,N.A.,53.9,N.A.,57.0,N.A.,58.7,N.A.,60.7,N.A.,63.2,N.A.,66.2,N.A.,68.8,N.A.,70.3,N.A.,70.8,N.A.,71.9,N.A.,73.3,N.A.,75.5,N.A.,78.3,N.A.,81.6,N.A.,85.4,N.A.,88.9,N.A.,96.2,97.3,97.7,99.0,100.7,101.9,102.0,102.9,104.6,107.1,107.9,108.7,109.6,110.0,111.2,113.3,114.7,116.6,115.6,114.3,115.9,118.6,119.7,120.8,119.6,119.5,118.4,117.6,116.9,116.4,113.7,110.6,108.3,105.6,103.6,101.4,101.9,103.0,103.4,105.2,108.6,117.2,124.7,133.3,140.6,150.0,157.7,167.2,173.7,182.6,188.8,194.4,202.1,212.1,219.3,225.2,230.3,235.4,239.3,242.8,0.6,N.A.,0.6,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.8,N.A.,0.8,N.A.,0.8,N.A.,0.9,N.A.,0.9,N.A.,0.9,N.A.,0.9,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.1,N.A.,1.1,N.A.,1.1,N.A.,1.1,N.A.,1.2,N.A.,1.2,N.A.,1.2,N.A.,1.3,N.A.,1.3,N.A.,1.3,N.A.,1.3,N.A.,1.3,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.4,N.A.,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.5,2.5,2.6,2.8,2.8,2.9,3.0,3.1,3.1,3.2,3.2
Female,75 - 79,10.2,N.A.,11.2,N.A.,12.3,N.A.,13.6,N.A.,14.9,N.A.,16.0,N.A.,17.0,N.A.,18.0,N.A.,19.0,N.A.,20.1,N.A.,21.5,N.A.,23.0,N.A.,25.0,N.A.,27.0,N.A.,27.9,N.A.,28.9,N.A.,31.2,N.A.,33.6,N.A.,35.2,N.A.,36.9,N.A.,37.3,N.A.,39.0,N.A.,40.5,N.A.,41.3,N.A.,42.2,N.A.,43.6,N.A.,45.7,N.A.,48.1,N.A.,50.2,N.A.,52.0,N.A.,53.7,N.A.,56.0,N.A.,58.4,N.A.,60.7,N.A.,63.1,N.A.,68.2,69.3,70.8,72.1,73.2,75.0,76.8,77.3,78.2,79.2,80.5,82.1,84.3,85.9,86.9,89.2,89.9,90.4,92.4,95.6,96.3,97.4,98.6,100.1,101.8,104.1,105.5,107.2,107.2,107.0,108.2,109.7,109.8,110.8,109.8,110.2,109.4,109.0,108.3,107.8,105.2,101.6,99.1,96.5,94.9,93.1,93.4,93.7,92.6,95.1,100.5,107.5,114.1,124.0,132.1,142.3,151.6,161.9,168.6,176.4,0.3,N.A.,0.3,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.6,N.A.,0.6,N.A.,0.6,N.A.,0.6,N.A.,0.6,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.7,N.A.,0.8,N.A.,0.8,N.A.,0.8,N.A.,0.8,N.A.,0.8,N.A.,0.9,N.A.,0.9,N.A.,0.9,N.A.,0.9,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.0,N.A.,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.2,2.2,2.3
Female,80 - 84,5.5,N.A.,5.5,N.A.,5.6,N.A.,5.8,N.A.,6.3,N.A.,6.9,N.A.,7.7,N.A.,8.5,N.A.,9.5,N.A.,10.5,N.A.,11.4,N.A.,12.1,N.A.,13.2,N.A.,14.4,N.A.,14.5,N.A.,15.2,N.A.,16.1,N.A.,17.3,N.A.,18.8,N.A.,19.9,N.A.,21.7,N.A.,22.3,N.A.,23.2,N.A.,24.7,N.A.,26.4,N.A.,28.4,N.A.,27.9,N.A.,26.9,N.A.,26.7,N.A.,27.2,N.A.,30.3,N.A.,31.0,N.A.,32.8,N.A.,36.1,N.A.,39.1,N.A.,43.4,43.3,43.8,43.6,44.4,44.8,46.2,47.4,48.9,50.2,52.1,54.1,55.1,57.0,58.4,60.7,62.1,64.0,65.1,66.2,67.9,69.8,71.7,73.2,74.2,75.9,76.6,77.5,79.6,82.7,83.8,84.9,85.6,86.7,88.3,90.4,91.4,92.8,92.4,92.0,92.9,94.3,94.1,94.9,93.7,93.9,92.6,91.3,89.6,88.5,85.5,83.5,82.2,81.3,81.3,80.3,81.7,82.9,82.6,85.5,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.5,N.A.,0.6,N.A.,0.6,N.A.,0.6,N.A.,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
Female,≥85,2.0,N.A.,2.6,N.A.,3.1,N.A.,3.5,N.A.,3.9,N.A.,4.2,N.A.,4.4,N.A.,4.6,N.A.,4.9,N.A.,5.3,N.A.,6.0,N.A.,6.6,N.A.,7.4,N.A.,8.1,N.A.,9.0,N.A.,9.1,N.A.,9.8,N.A.,10.7,N.A.,11.6,N.A.,12.5,N.A.,12.9,N.A.,13.7,N.A.,14.7,N.A.,15.9,N.A.,17.3,N.A.,18.6,N.A.,20.5,N.A.,21.9,N.A.,23.0,N.A.,23.1,N.A.,22.2,N.A.,23.8,N.A.,25.3,N.A.,26.9,N.A.,28.9,N.A.,31.1,31.7,33.1,33.4,34.4,34.5,35.9,36.5,38.7,40.7,43.0,45.2,46.5,48.7,49.8,51.7,53.0,55.6,57.0,59.9,62.2,65.2,66.6,69.3,70.7,73.4,75.0,78.1,79.7,82.8,84.7,88.7,90.5,94.4,96.8,100.9,101.9,105.1,107.7,113.0,114.3,117.9,119.9,123.7,126.3,131.3,132.2,135.1,138.0,140.9,141.7,145.6,143.5,145.9,146.3,150.0,149.2,151.8,149.7,152.9,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.1,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.2,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.3,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.4,N.A.,0.5,N.A.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.0
Female,All age groups,1581.2,N.A.,1638.6,N.A.,1690.8,N.A.,1735.4,N.A.,1779.9,N.A.,1811.1,N.A.,1849.4,N.A.,1884.9,N.A.,1916.6,N.A.,1952.7,N.A.,1988.1,N.A.,2023.3,N.A.,2078.2,N.A.,2147.1,N.A.,2177.4,N.A.,2202.0,N.A.,2234.1,N.A.,2275.2,N.A.,2383.7,N.A.,2434.1,N.A.,2483.7,N.A.,2529.7,2550.7,2573.9,2585.3,2606.2,2619.3,2640.6,2657.9,2679.7,2701.1,2709.6,2731.2,2735.6,2763.5,2770.1,2795.7,2782.4,2813.9,2813.8,2852.7,2853.5,2904.4,2918.7,2972.0,2995.9,3045.5,3071.8,3129.9,3215.5,3237.2,3253.9,3274.7,3293.8,3322.7,3341.8,3366.6,3388.5,3423.0,3432.3,3447.4,3464.5,3458.8,3471.7,3497.5,3516.7,3531.2,3549.2,3569.8,3587.0,3618.8,3632.4,3650.8,3667.6,3675.0,3688.0,3707.2,3729.9,3751.4,3768.6,3795.2,3822.8,3838.9,3849.0,3870.4,3885.0,3900.9,3925.7,3941.1,3961.2,3987.6,3999.6,4015.3,4041.2,4065.4,4083.9,4088.1,4064.5,4039.0,4030.8,4023.0,3991.6,4062.8,4100.9,4102.6,4106.2,4096.1,4098.8,4106.4,49.9,N.A.,49.6,N.A.,49.4,N.A.,49.5,N.A.,49.5,N.A.,49.9,N.A.,49.7,N.A.,49.6,N.A.,49.6,N.A.,49.3,N.A.,49.1,N.A.,49.1,N.A.,49.0,N.A.,49.0,N.A.,48.8,N.A.,48.7,N.A.,48.7,N.A.,48.7,N.A.,48.4,N.A.,48.1,N.A.,47.9,N.A.,48.1,47.9,48.2,48.1,48.3,48.2,48.4,48.3,48.5,48.5,48.6,48.6,48.6,48.7,48.7,48.8,48.8,48.9,48.9,49.1,49.2,49.3,49.5,49.5,49.6,49.8,49.9,49.9,50.0,50.1,50.1,50.3,50.3,50.5,50.6,50.7,50.8,51.0,51.1,51.2,51.4,51.4,51.6,51.7,51.8,51.9,52.1,52.2,52.3,52.4,52.5,52.6,52.7,52.8,52.9,53.0,53.1,53.2,53.3,53.4,53.5,53.5,53.6,53.7,53.7,53.8,53.8,53.9,54.0,54.0,54.1,54.2,54.2,54.3,54.4,54.4,54.3,54.4,54.4,54.4,54.3,54.4,54.4,54.5,54.6,54.6,54.7,54.7
Both sexes,0 - 4,528.9,N.A.,534.9,N.A.,541.2,N.A.,540.3,N.A.,533.3,N.A.,516.7,N.A.,491.8,N.A.,466.3,N.A.,443.0,N.A.,421.4,N.A.,406.0,N.A.,397.7,N.A.,396.8,N.A.,400.2,N.A.,403.2,N.A.,398.5,N.A.,398.3,N.A.,397.5,N.A.,408.3,N.A.,408.2,N.A.,414.7,N.A.,422.2,N.A.,427.4,N.A.,426.2,N.A.,422.1,N.A.,416.5,N.A.,401.7,N.A.,387.5,N.A.,384.0,N.A.,375.7,N.A.,369.2,N.A.,370.1,N.A.,372.3,N.A.,372.2,N.A.,377.6,N.A.,378.5,368.5,363.2,348.7,339.7,325.9,322.3,305.3,294.7,282.5,272.8,261.8,251.7,242.0,237.3,234.2,227.7,224.9,221.1,213.9,213.0,221.5,214.5,223.5,219.2,226.2,226.0,231.3,238.0,248.6,249.2,254.9,262.3,264.2,259.7,258.5,265.5,271.2,281.8,279.1,279.5,278.8,273.3,262.7,267.8,265.4,261.5,255.2,246.7,236.6,229.0,221.9,213.1,205.9,201.8,194.3,188.6,181.3,174.1,166.3,16.7,N.A.,16.2,N.A.,15.8,N.A.,15.4,N.A.,14.8,N.A.,14.2,N.A.,13.2,N.A.,12.3,N.A.,11.5,N.A.,10.6,N.A.,10.0,N.A.,9.6,N.A.,9.4,N.A.,9.1,N.A.,9.0,N.A.,8.8,N.A.,8.7,N.A.,8.5,N.A.,8.3,N.A.,8.1,N.A.,8.0,N.A.,8.0,N.A.,8.0,N.A.,7.9,N.A.,7.7,N.A.,7.5,N.A.,7.2,N.A.,6.9,N.A.,6.8,N.A.,6.6,N.A.,6.4,N.A.,6.4,N.A.,6.3,N.A.,6.2,N.A.,6.1,N.A.,5.9,5.7,5.6,5.4,5.2,5.0,4.9,4.6,4.4,4.2,4.1,3.9,3.7,3.6,3.5,3.5,3.4,3.3,3.2,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7,3.7,3.6,3.6,3.7,3.7,3.9,3.8,3.8,3.8,3.7,3.5,3.6,3.5,3.5,3.4,3.3,3.2,3.1,3.0,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.2
Both sexes,5 - 9,433.7,N.A.,466.7,N.A.,478.2,N.A.,498.4,N.A.,516.2,N.A.,530.2,N.A.,539.5,N.A.,543.5,N.A.,541.0,N.A.,531.4,N.A.,514.7,N.A.,496.0,N.A.,479.4,N.A.,462.4,N.A.,439.7,N.A.,421.5,N.A.,408.5,N.A.,405.4,N.A.,421.6,N.A.,422.2,N.A.,416.2,N.A.,419.6,N.A.,420.4,N.A.,419.2,N.A.,418.1,N.A.,419.0,N.A.,425.3,N.A.,431.7,N.A.,434.8,N.A.,426.2,N.A.,409.9,N.A.,399.6,N.A.,390.7,N.A.,387.7,N.A.,385.0,N.A.,387.6,388.6,390.6,395.2,399.1,399.7,402.2,401.7,401.5,399.9,396.4,391.7,389.6,378.2,372.4,365.5,355.6,341.3,332.8,323.0,314.1,299.3,294.3,277.7,280.4,266.3,262.9,257.1,253.2,243.9,243.2,248.7,244.2,252.6,248.1,259.3,262.7,268.4,279.2,289.2,291.8,296.2,301.3,305.7,305.9,302.0,309.7,307.9,303.1,293.5,289.4,282.2,270.9,264.2,269.3,266.3,262.1,255.4,250.9,245.5,13.7,N.A.,14.1,N.A.,14.0,N.A.,14.2,N.A.,14.3,N.A.,14.6,N.A.,14.5,N.A.,14.3,N.A.,14.0,N.A.,13.4,N.A.,12.7,N.A.,12.0,N.A.,11.3,N.A.,10.6,N.A.,9.9,N.A.,9.3,N.A.,8.9,N.A.,8.7,N.A.,8.6,N.A.,8.3,N.A.,8.0,N.A.,8.0,N.A.,7.9,N.A.,7.8,N.A.,7.7,N.A.,7.6,N.A.,7.6,N.A.,7.7,N.A.,7.6,N.A.,7.5,N.A.,7.1,N.A.,6.9,N.A.,6.6,N.A.,6.4,N.A.,6.3,N.A.,6.0,6.0,6.0,6.1,6.1,6.1,6.1,6.1,6.0,6.0,5.9,5.8,5.8,5.6,5.5,5.4,5.2,5.0,4.9,4.7,4.6,4.3,4.3,4.0,4.0,3.8,3.8,3.7,3.6,3.5,3.4,3.5,3.4,3.5,3.5,3.6,3.6,3.7,3.8,4.0,4.0,4.0,4.1,4.1,4.1,4.0,4.1,4.1,4.1,4.0,3.9,3.8,3.7,3.5,3.6,3.5,3.5,3.4,3.3,3.3
